area;ciudad;conglomerado;vivienda;hogar;s11p11a;s11p11b;s11p12a;s11p12b;s11p13a;s11p13b;s11p14a;s11p14b;s11p15a;s11p15b;s11p16a;s11p16b;s11p17a;s11p17b;s11p18a;s11p18b;s11p19a;s11p19b;s11p110a;s11p110b;s11p111a;s11p111b;s11p112a;s11p113a;s11p113b;s11p114a;s11p114b;s11p2;estrato3;fexp3;upm;id_hogar
2;50161; 50161900701;10;1;2; ;2; ;2; ;1;1;1;1;2; ;2; ;2; ;2; ;2; ;2; ;2;2; ;2; ;2;0522;395,643662780588;050161900701;050161900701101
2;50161; 50161900701;12;1;2; ;1;1;2; ;1;4;1;1;1;2;2; ;1;1;2; ;2; ;2; ;2;2; ;2; ;1;0522;389,80866788755;050161900701;050161900701121
2;50161; 50161902702;2;1;2; ;2; ;2; ;1;4;1;2;1;1;2; ;1;1;2; ;2; ;2; ;2;2; ;2; ;1;0523;256,315659914303;050161902702;050161902702021
2;50161; 50161902702;8;1;1;1;2; ;1;1;1;3;1;1;2; ;2; ;2; ;2; ;2; ;2; ;2;1;1;2; ;1;0523;260,152415455709;050161902702;050161902702081
2;50161; 50161902702;10;1;1;3;2; ;1;1;1;7;1;2;2; ;1;2;1;2;1;1;2; ;2; ;2;1;2;2; ;1;0523;260,152415455709;050161902702;050161902702101
2;50161; 50161902702;14;1;2; ;1;1;1;1;1;3;1;1;2; ;2; ;1;1;2; ;2; ;2; ;2;2; ;2; ;1;0523;260,152415455709;050161902702;050161902702141
2;50161; 50161902702;15;1;2; ;2; ;2; ;1;2;1;1;2; ;2; ;2; ;2; ;2; ;2; ;2;1;1;2; ;1;0523;416,771198589333;050161902702;050161902702151
2;50161; 50161902702;16;1;2; ;1;1;1;1;1;3;1;1;1;1;2; ;1;1;2; ;2; ;2; ;2;1;1;2; ;1;0523;380,514674104908;050161902702;050161902702161
2;50162; 50162900902;2;1;2; ;2; ;2; ;1;1;1;1;2; ;2; ;1;1;2; ;2; ;2; ;2;2; ;2; ;2;0521;345,029493189955;050162900902;050162900902021
2;50162; 50162900902;4;1;2; ;2; ;2; ;1;1;1;1;2; ;2; ;2; ;2; ;2; ;2; ;2;2; ;2; ;2;0521;345,029493189955;050162900902;050162900902041
2;50162; 50162900902;6;1;2; ;2; ;2; ;1;1;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;2; ;2; ;2;0521;345,029493189955;050162900902;050162900902061
2;50162; 50162900902;10;1;2; ;2; ;2; ;1;1;1;1;2; ;2; ;2; ;2; ;2; ;2; ;2;2; ;2; ;2;0521;345,029493189955;050162900902;050162900902101
2;50162; 50162900902;12;1;2; ;2; ;2; ;1;2;1;2;2; ;2; ;1;1;2; ;2; ;2; ;2;2; ;2; ;1;0521;339,94096146279;050162900902;050162900902121
2;50162; 50162900902;14;1;2; ;2; ;2; ;1;1;1;1;2; ;2; ;1;1;2; ;2; ;2; ;2;2; ;2; ;2;0521;345,029493189955;050162900902;050162900902141
1;50250; 50250001404;2;1;2; ;1;1;1;1;1;2;1;1;2; ;2; ;1;1;1;1;2; ;2; ;2;2; ;2; ;1;0513;1779,01856319758;050250001404;050250001404021
1;50250; 50250001404;4;1;2; ;2; ;2; ;1;1;1;1;2; ;2; ;2; ;2; ;2; ;2; ;2;2; ;2; ;2;0513;1444,44968017025;050250001404;050250001404041
1;50250; 50250001404;6;1;2; ;2; ;2; ;1;1;2; ;1;1;2; ;1;1;2; ;2; ;2; ;2;2; ;2; ;1;0513;1779,01856319758;050250001404;050250001404061
1;50250; 50250001404;8;1;2; ;2; ;2; ;1;1;1;1;2; ;2; ;1;1;1;1;2; ;2; ;2;2; ;2; ;2;0513;1454,66092388768;050250001404;050250001404081
1;50250; 50250001404;10;1;2; ;2; ;2; ;1;1;2; ;1;1;2; ;1;1;1;1;2; ;2; ;2;2; ;2; ;2;0513;2048,28268631212;050250001404;050250001404101
1;50250; 50250001404;12;1;2; ;2; ;2; ;1;1;2; ;2; ;2; ;1;1;1;1;2; ;2; ;2;2; ;2; ;2;0513;1454,66092388768;050250001404;050250001404121
2;50250; 50250902201;2;1;2; ;2; ;2; ;1;1;2; ;2; ;1;1;1;1;1;1;2; ;2; ;2;2; ;2; ;1;0522;1144,98654539033;050250902201;050250902201021
2;50250; 50250902201;4;1;2; ;2; ;2; ;1;1;1;1;1;1;2; ;1;1;2; ;2; ;2; ;2;2; ;2; ;1;0522;1045,37977587796;050250902201;050250902201041
2;50250; 50250902201;6;1;2; ;1;2;2; ;1;1;1;1;2; ;2; ;1;1;1;1;2; ;2; ;2;2; ;2; ;1;0522;704,170496829123;050250902201;050250902201061
2;50250; 50250902201;8;1;2; ;2; ;2; ;1;1;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;2; ;2; ;2;0522;1045,37977587796;050250902201;050250902201081
2;50250; 50250902201;10;1;2; ;2; ;2; ;1;1;1;1;2; ;2; ;1;1;2; ;2; ;2; ;2;2; ;2; ;2;0522;714,711132764934;050250902201;050250902201101
2;50250; 50250902201;12;1;2; ;1;1;2; ;1;2;1;1;1;1;2; ;1;1;1;1;2; ;2; ;2;1;1;2; ;1;0522;714,711132764934;050250902201;050250902201121
2;50251; 50251900702;2;1;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;1;2; ;2; ;2; ;2;2; ;2; ;2;0522;255,253975987476;050251900702;050251900702021
2;50251; 50251900702;4;1;2; ;2; ;2; ;1;2;1;1;2; ;2; ;1;1;2; ;2; ;2; ;2;2; ;2; ;2;0522;255,253975987476;050251900702;050251900702041
2;50251; 50251900702;12;1;2; ;2; ;2; ;1;1;2; ;2; ;2; ;1;1;2; ;2; ;2; ;2;2; ;2; ;2;0522;251,489463153258;050251900702;050251900702121
2;50251; 50251900702;15;1;2; ;2; ;2; ;1;1;1;1;2; ;2; ;1;1;2; ;2; ;2; ;2;2; ;2; ;1;0522;255,253975987476;050251900702;050251900702151
2;50351; 50351900202;6;1;2; ;1;2;2; ;1;4;2; ;2; ;1;1;1;1;1;1;2; ;2; ;2;1;1;2; ;1;0521;292,162070846333;050351900202;050351900202061
2;50351; 50351900202;8;1;2; ;2; ;2; ;2; ;1;1;2; ;2; ;2; ;2; ;2; ;2; ;2;2; ;2; ;2;0521;292,162070846333;050351900202;050351900202081
2;50351; 50351900202;10;1;2; ;2; ;2; ;1;1;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;2; ;2; ;2;0521;292,162070846333;050351900202;050351900202101
2;50351; 50351900202;14;1;1;1;2; ;2; ;1;2;2; ;2; ;2; ;1;1;1;1;2; ;2; ;2;2; ;2; ;1;0521;287,853233496717;050351900202;050351900202141
2;50351; 50351900202;15;1;2; ;2; ;2; ;1;1;1;1;2; ;2; ;1;1;2; ;2; ;2; ;2;2; ;2; ;2;0521;292,162070846333;050351900202;050351900202151
2;50351; 50351901001;2;1;2; ;2; ;2; ;1;3;2; ;1;1;2; ;1;1;2; ;2; ;2; ;2;2; ;2; ;1;0521;316,638556846389;050351901001;050351901001021
2;50351; 50351901001;8;1;2; ;2; ;2; ;1;3;1;1;2; ;2; ;1;1;2; ;2; ;2; ;2;2; ;2; ;1;0521;316,638556846389;050351901001;050351901001081
2;50351; 50351901001;12;1;2; ;2; ;2; ;1;2;2; ;1;1;2; ;1;1;2; ;2; ;2; ;2;2; ;2; ;2;0521;316,638556846389;050351901001;050351901001121
2;50351; 50351901001;15;1;2; ;2; ;2; ;2; ;1;1;2; ;2; ;1;1;2; ;2; ;2; ;2;2; ;2; ;2;0521;321,378277930967;050351901001;050351901001151
2;50351; 50351901001;16;1;2; ;2; ;2; ;1;3;2; ;1;1;2; ;2; ;2; ;2; ;2; ;2;2; ;2; ;2;0521;316,638556846389;050351901001;050351901001161
2;50450; 50450901502;2;1;1;1;2; ;2; ;1;2;1;1;1;1;2; ;1;1;2; ;2; ;2; ;2;2; ;2; ;1;0521;470,067327559056;050450901502;050450901502021
2;50450; 50450901502;6;1;1;1;2; ;2; ;1;2;1;1;2; ;2; ;1;1;2; ;2; ;2; ;2;2; ;2; ;1;0521;316,638556846389;050450901502;050450901502061
2;50450; 50450901502;8;1;2; ;2; ;2; ;1;2;1;1;2; ;2; ;1;1;2; ;2; ;2; ;2;2; ;2; ;2;0521;321,378277930967;050450901502;050450901502081
2;50450; 50450901502;12;1;2; ;2; ;2; ;2; ;1;1;2; ;2; ;2; ;2; ;2; ;2; ;2;2; ;2; ;2;0521;316,638556846389;050450901502;050450901502121
2;50450; 50450901502;13;1;2; ;1;1;2; ;1;1;2; ;2; ;2; ;1;1;2; ;2; ;2; ;2;2; ;2; ;1;0521;316,638556846389;050450901502;050450901502131
2;50450; 50450901502;14;1;2; ;2; ;2; ;1;5;2; ;2; ;2; ;1;1;2; ;2; ;2; ;2;2; ;2; ;1;0521;321,378277930967;050450901502;050450901502141
2;50450; 50450901601;2;1;2; ;1;1;2; ;1;1;2; ;2; ;2; ;1;1;2; ;2; ;2; ;2;2; ;2; ;1;0522;544,024169079346;050450901601;050450901601021
2;50450; 50450901601;4;1;2; ;2; ;2; ;1;1;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;2; ;2; ;1;0522;366,456074880462;050450901601;050450901601041
2;50450; 50450901601;6;1;2; ;1;1;2; ;1;3;1;2;2; ;2; ;1;1;1;1;2; ;2; ;2;1;1;2; ;1;0522;366,456074880462;050450901601;050450901601061
2;50450; 50450901601;8;1;1;1;1;1;2; ;1;3;1;1;2; ;2; ;1;1;1;1;2; ;2; ;2;1;2;2; ;1;0522;366,456074880462;050450901601;050450901601081
2;50450; 50450901601;10;1;2; ;1;1;2; ;1;4;1;2;2; ;2; ;1;2;1;1;2; ;2; ;2;2; ;2; ;2;0522;366,456074880462;050450901601;050450901601101
2;50450; 50450901601;13;1;2; ;2; ;2; ;1;6;1;2;2; ;2; ;1;1;2; ;2; ;2; ;2;1;1;2; ;1;0522;371,941507867466;050450901601;050450901601131
2;50450; 50450904301;2;1;2; ;2; ;2; ;1;1;1;1;2; ;2; ;2; ;2; ;2; ;2; ;2;2; ;2; ;2;0522;393,820420094964;050450904301;050450904301021
2;50450; 50450904301;4;1;2; ;1;1;1;1;1;3;1;2;2; ;2; ;1;1;2; ;2; ;2; ;2;1;1;2; ;1;0522;388,012314579312;050450904301;050450904301041
2;50450; 50450904301;6;1;2; ;2; ;2; ;1;2;2; ;2; ;2; ;1;1;2; ;2; ;2; ;2;2; ;2; ;2;0522;388,012314579312;050450904301;050450904301061
2;50450; 50450904301;10;1;2; ;2; ;2; ;1;1;1;1;2; ;2; ;2; ;2; ;2; ;2; ;2;2; ;2; ;2;0522;393,820420094964;050450904301;050450904301101
2;50450; 50450904301;12;1;1;1;1;3;1;1;1;4;1;1;2; ;1;1;1;1;2; ;2; ;2; ;2;1;1;2; ;1;0522;388,012314579312;050450904301;050450904301121
2;50450; 50450904301;13;1;2; ;2; ;2; ;1;3;1;1;1;1;1;1;1;1;2; ;2; ;2; ;2;1;1;2; ;1;0522;393,820420094964;050450904301;050450904301131
2;50453; 50453900101;2;1;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;2; ;2; ;2;0521;518,135820294091;050453900101;050453900101021
2;50453; 50453900101;6;1;2; ;2; ;2; ;1;2;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;2; ;2; ;2;0521;842,492756502801;050453900101;050453900101061
2;50453; 50453900101;10;1;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;2; ;2; ;2;0521;518,135820294091;050453900101;050453900101101
2;50453; 50453900101;12;1;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;2; ;2; ;2;0521;525,8917275234;050453900101;050453900101121
2;50453; 50453900101;14;1;2; ;2; ;2; ;2; ;1;1;2; ;2; ;2; ;2; ;2; ;2; ;2;2; ;2; ;2;0521;842,492756502801;050453900101;050453900101141
2;50455; 50455000102;2;1;1;1;2; ;2; ;1;3;2; ;1;1;2; ;1;1;2; ;2; ;2; ;2;2; ;2; ;2;0523;414,617912132536;050455000102;050455000102021
2;50455; 50455000102;4;1;2; ;1;1;2; ;1;3;2; ;1;1;2; ;1;1;2; ;2; ;2; ;2;2; ;2; ;1;0523;408,50308298842;050455000102;050455000102041
2;50455; 50455000102;6;1;2; ;1;1;1;1;1;2;1;1;2; ;2; ;1;1;1;1;2; ;2; ;2;1;1;2; ;2;0523;408,50308298842;050455000102;050455000102061
2;50455; 50455000102;8;1;2; ;2; ;2; ;1;1;1;1;2; ;2; ;1;1;2; ;2; ;2; ;2;1;1;2; ;2;0523;414,617912132536;050455000102;050455000102081
2;50455; 50455000102;10;1;2; ;2; ;1;1;1;4;1;1;2; ;2; ;1;1;1;1;2; ;2; ;2;2; ;2; ;1;0523;408,50308298842;050455000102;050455000102101
2;50455; 50455000102;12;1;1;1;2; ;1;1;1;2;1;3;2; ;2; ;1;1;2; ;2; ;2; ;2;1;1;2; ;2;0523;414,617912132536;050455000102;050455000102121
2;50456; 50456900502;2;1;2; ;2; ;2; ;1;4;1;1;2; ;2; ;2; ;2; ;2; ;2; ;2;2; ;2; ;2;0521;345,423880196061;050456900502;050456900502021
2;50456; 50456900502;4;1;2; ;2; ;2; ;1;1;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;2; ;2; ;2;0521;512,800720973516;050456900502;050456900502041
2;50456; 50456900502;6;1;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;2; ;2; ;2;0521;345,423880196061;050456900502;050456900502061
2;50456; 50456900502;12;1;2; ;2; ;2; ;1;1;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;2; ;2; ;2;0521;345,423880196061;050456900502;050456900502121
2;50456; 50456900502;14;1;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;2; ;2; ;2;0521;345,423880196061;050456900502;050456900502141
2;50456; 50456900502;16;1;2; ;2; ;2; ;1;1;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;2; ;2; ;2;0521;345,423880196061;050456900502;050456900502161
2;50458; 50458000104;2;1;2; ;2; ;2; ;1;1;1;1;2; ;2; ;1;1;2; ;2; ;2; ;2;2; ;2; ;2;0523;432,532676105386;050458000104;050458000104021
2;50458; 50458000104;4;1;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;2; ;2; ;2;0523;432,532676105386;050458000104;050458000104041
2;50458; 50458000104;6;1;2; ;1;1;2; ;1;1;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;2; ;2; ;2;0523;432,532676105386;050458000104;050458000104061
2;50458; 50458000104;8;1;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;2; ;2; ;2;0523;439,007201081509;050458000104;050458000104081
2;50458; 50458000104;10;1;2; ;1;1;2; ;1;3;1;1;2; ;2; ;1;1;2; ;2; ;2; ;2;1;1;2; ;2;0523;432,532676105386;050458000104;050458000104101
2;50458; 50458000104;12;1;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;2; ;2; ;2;0523;439,007201081509;050458000104;050458000104121
2;50458; 50458902304;4;1;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;2; ;2; ;2;0521;311,639542236089;050458902304;050458902304041
2;50458; 50458902304;6;1;2; ;2; ;2; ;1;1;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;2; ;2; ;2;0521;311,639542236089;050458902304;050458902304061
2;50458; 50458902304;8;1;2; ;2; ;2; ;1;2;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;2; ;2; ;2;0521;311,639542236089;050458902304;050458902304081
2;50458; 50458902304;10;1;2; ;2; ;2; ;1;1;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;2; ;2; ;2;0521;307,043449063165;050458902304;050458902304101
2;50550; 50550900302;4;1;2; ;2; ;2; ;1;2;1;1;2; ;2; ;1;1;2; ;2; ;2; ;2;2; ;2; ;2;0521;639,670426233608;050550900302;050550900302041
2;50550; 50550900302;6;1;2; ;2; ;2; ;1;1;1;1;2; ;2; ;2; ;2; ;2; ;2; ;2;2; ;2; ;2;0521;393,39941911218;050550900302;050550900302061
2;50550; 50550900302;8;1;2; ;2; ;2; ;1;1;1;1;2; ;2; ;2; ;2; ;2; ;2; ;2;2; ;2; ;2;0521;393,39941911218;050550900302;050550900302081
2;50550; 50550900302;10;1;2; ;2; ;1;1;2; ;1;1;2; ;2; ;2; ;2; ;2; ;2; ;2;2; ;2; ;2;0521;584,023043330949;050550900302;050550900302101
2;50550; 50550900302;12;1;2; ;2; ;1;1;2; ;1;1;2; ;2; ;1;1;2; ;2; ;2; ;2;2; ;2; ;2;0521;399,288163489989;050550900302;050550900302121
2;50550; 50550900302;14;1;2; ;2; ;2; ;1;1;1;1;2; ;2; ;1;1;2; ;2; ;2; ;2;2; ;2; ;2;0521;393,39941911218;050550900302;050550900302141
2;50550; 50550901301;4;1;2; ;2; ;2; ;1;2;1;2;2; ;2; ;1;1;2; ;2; ;2; ;2;1;1;2; ;2;0523;292,671467387673;050550901301;050550901301041
2;50550; 50550901301;6;1;2; ;1;1;1;1;1;2;2; ;1;1;2; ;1;1;2; ;2; ;2; ;1;1;1;2; ;1;0523;292,671467387673;050550901301;050550901301061
2;50550; 50550901301;8;1;1;1;2; ;1;1;1;3;1;1;2; ;2; ;1;1;2; ;2; ;2; ;1;1;1;2; ;1;0523;288,355117403591;050550901301;050550901301081
2;50550; 50550901301;10;1;2; ;2; ;2; ;1;1;2; ;1;1;2; ;2; ;2; ;2; ;2; ;2;2; ;2; ;2;0523;288,355117403591;050550901301;050550901301101
2;50550; 50550901301;13;1;1;1;2; ;2; ;1;3;1;2;2; ;2; ;1;1;2; ;2; ;2; ;1;2; ;2; ;1;0523;292,671467387673;050550901301;050550901301131
2;50550; 50550901301;15;1;2; ;1;1;2; ;1;2;1;2;2; ;2; ;1;1;1;1;2; ;2; ;2;2; ;2; ;2;0523;288,355117403591;050550901301;050550901301151
2;50550; 50550905102;2;1;2; ;2; ;2; ;1;1;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;2; ;2; ;1;0521;498,945604727643;050550905102;050550905102021
2;50550; 50550905102;4;1;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;2; ;2; ;2;0521;498,945604727643;050550905102;050550905102041
2;50550; 50550905102;6;1;2; ;2; ;2; ;1;1;1;1;2; ;2; ;2; ;2; ;2; ;2; ;2;1;1;2; ;1;0521;498,945604727643;050550905102;050550905102061
2;50550; 50550905102;8;1;2; ;2; ;2; ;2; ;1;1;2; ;2; ;2; ;2; ;2; ;2; ;2;2; ;2; ;2;0521;498,945604727643;050550905102;050550905102081
2;50550; 50550905102;10;1;2; ;2; ;2; ;1;1;2; ;1;1;2; ;1;1;2; ;2; ;2; ;2;2; ;2; ;1;0521;498,945604727643;050550905102;050550905102101
2;50550; 50550905102;12;1;2; ;2; ;2; ;1;1;1;1;2; ;2; ;1;1;2; ;2; ;2; ;2;1;1;2; ;1;0521;506,414256133644;050550905102;050550905102121
2;50552; 50552000106;2;1;2; ;1;2;2; ;1;1;1;1;2; ;1;1;1;1;2; ;1;1;2; ;2;2; ;2; ;2;0522;282,925646047415;050552000106;050552000106021
2;50552; 50552000106;6;1;2; ;2; ;2; ;1;1;1;1;2; ;2; ;2; ;2; ;2; ;2; ;2;2; ;2; ;2;0522;460,039236987185;050552000106;050552000106061
2;50552; 50552000106;8;1;2; ;2; ;2; ;1;1;1;1;1;1;2; ;1;1;2; ;2; ;2; ;2;1;1;2; ;2;0522;282,925646047415;050552000106;050552000106081
2;50552; 50552000106;10;1;2; ;2; ;2; ;2; ;2; ;1;1;2; ;2; ;2; ;2; ;2; ;2;2; ;2; ;2;0522;287,160722985911;050552000106;050552000106101
2;50552; 50552000106;12;1;2; ;2; ;2; ;1;1;2; ;2; ;2; ;1;1;2; ;2; ;2; ;2;2; ;2; ;2;0522;287,160722985911;050552000106;050552000106121
2;50552; 50552000106;15;1;2; ;2; ;2; ;1;1;1;1;2; ;2; ;1;1;2; ;2; ;2; ;2;2; ;2; ;2;0522;287,160722985911;050552000106;050552000106151
2;50553; 50553901303;2;1;2; ;1;1;1;1;1;3;1;1;2; ;2; ;1;1;2; ;2; ;2; ;1;1;1;2; ;1;0522;334,121715332186;050553901303;050553901303021
2;50553; 50553901303;4;1;1;1;1;1;2; ;1;2;1;3;1;2;1;1;1;1;1;1;2; ;2; ;2;2; ;2; ;1;0522;496,022036513521;050553901303;050553901303041
2;50553; 50553901303;6;1;2; ;2; ;2; ;1;2;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;2; ;2; ;2;0522;334,121715332186;050553901303;050553901303061
2;50553; 50553901303;8;1;2; ;1;1;2; ;1;1;1;1;1;1;2; ;2; ;1;1;2; ;2; ;2;1;1;2; ;1;0522;339,123139526219;050553901303;050553901303081
2;50553; 50553901303;12;1;2; ;1;1;2; ;1;3;1;3;2; ;1;1;1;1;2; ;2; ;2; ;1;1;1;2; ;1;0522;339,123139526219;050553901303;050553901303121
2;50553; 50553901303;13;1;2; ;2; ;2; ;1;1;1;1;2; ;2; ;1;1;2; ;2; ;2; ;2;2; ;2; ;2;0522;334,121715332186;050553901303;050553901303131
2;50553; 50553901601;2;1;2; ;2; ;2; ;1;2;1;1;2; ;2; ;1;1;2; ;2; ;2; ;2;1;1;2; ;2;0521;701,1889700312;050553901601;050553901601021
2;50553; 50553901601;4;1;2; ;2; ;2; ;2; ;1;1;2; ;2; ;2; ;2; ;2; ;2; ;2;2; ;2; ;2;0521;690,847760392121;050553901601;050553901601041
2;50553; 50553901601;6;1;2; ;2; ;2; ;2; ;2; ;2; ;2; ;1;1;2; ;2; ;2; ;2;2; ;2; ;2;0521;701,1889700312;050553901601;050553901601061
2;50553; 50553901601;8;1;2; ;2; ;2; ;1;1;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;2; ;2; ;2;0521;690,847760392121;050553901601;050553901601081
2;50553; 50553901601;10;1;2; ;2; ;2; ;1;2;1;1;2; ;2; ;2; ;2; ;2; ;2; ;2;2; ;2; ;2;0521;690,847760392121;050553901601;050553901601101
2;50553; 50553901601;12;1;2; ;1;1;2; ;2; ;1;2;1;1;2; ;1;1;2; ;2; ;2; ;2;2; ;2; ;2;0521;690,847760392121;050553901601;050553901601121
2;50554; 50554900701;2;1;2; ;2; ;2; ;1;2;1;1;2; ;2; ;1;1;2; ;2; ;2; ;2;2; ;2; ;2;0522;377,234194729887;050554900701;050554900701021
2;50554; 50554900701;4;1;2; ;1;1;1;1;2; ;1;1;2; ;2; ;1;1;2; ;2; ;2; ;1;2; ;2; ;1;0522;377,234194729887;050554900701;050554900701041
2;50554; 50554900701;6;1;2; ;2; ;1;1;1;1;1;1;2; ;2; ;1;1;2; ;2; ;2; ;2;2; ;2; ;2;0522;377,234194729887;050554900701;050554900701061
2;50554; 50554900701;8;1;2; ;2; ;1;1;1;1;1;1;2; ;2; ;1;1;1;1;2; ;2; ;2;2; ;2; ;2;0522;377,234194729887;050554900701;050554900701081
2;50554; 50554900701;10;1;2; ;2; ;1;1;2; ;1;1;2; ;2; ;1;1;2; ;2; ;2; ;2;2; ;2; ;2;0522;377,234194729887;050554900701;050554900701101
2;50554; 50554900701;12;1;1;1;1;1;1;1;1;2;1;1;1;1;2; ;1;1;1;1;2; ;2; ;1;1;2;2; ;1;0522;377,234194729887;050554900701;050554900701121
2;50555; 50555900902;2;1;1;1;1;2;1;1;1;1;2; ;2; ;2; ;1;1;2; ;2; ;2; ;2;2; ;2; ;1;0523;428,554648674806;050555900902;050555900902021
2;50555; 50555900902;4;1;1;1;1;1;1;1;1;1;1;1;1;1;2; ;1;1;1;1;2; ;2; ;1;2; ;2; ;1;0523;428,554648674806;050555900902;050555900902041
2;50555; 50555900902;6;1;2; ;2; ;2; ;1;1;1;1;2; ;2; ;1;1;2; ;2; ;2; ;2;2; ;2; ;2;0523;422,234279055258;050555900902;050555900902061
2;50555; 50555900902;8;1;2; ;1;1;2; ;1;1;1;2;1;2;2; ;1;1;2; ;2; ;2; ;2;2; ;2; ;2;0523;626,829976538889;050555900902;050555900902081
2;50555; 50555900902;10;1;2; ;2; ;2; ;1;1;1;1;2; ;2; ;1;1;2; ;2; ;2; ;2;2; ;2; ;2;0523;422,234279055258;050555900902;050555900902101
2;50555; 50555900902;13;1;2; ;2; ;1;1;1;1;1;1;2; ;2; ;1;1;2; ;2; ;2; ;2;2; ;2; ;2;0523;428,554648674806;050555900902;050555900902131
2;50650; 50650900202;4;1;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;2; ;2; ;2;0521;405,73598626204;050650900202;050650900202041
2;50650; 50650900202;6;1;2; ;2; ;2; ;1;1;1;1;2; ;2; ;1;1;2; ;2; ;2; ;2;1;1;1;1;1;0521;411,809395097689;050650900202;050650900202061
2;50650; 50650900202;8;1;2; ;2; ;2; ;1;2;2; ;1;1;2; ;1;1;2; ;2; ;2; ;2;2; ;2; ;2;0521;405,73598626204;050650900202;050650900202081
2;50650; 50650900202;10;1;2; ;2; ;2; ;1;3;1;1;2; ;2; ;1;1;2; ;2; ;2; ;2;2; ;2; ;1;0521;659,729777578913;050650900202;050650900202101
2;50650; 50650900202;12;1;2; ;2; ;2; ;2; ;1;1;2; ;2; ;2; ;2; ;2; ;2; ;2;2; ;2; ;2;0521;405,73598626204;050650900202;050650900202121
2;50650; 50650900202;13;1;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;2; ;2; ;2;0521;411,809395097689;050650900202;050650900202131
2;50650; 50650901401;2;1;2; ;2; ;2; ;1;1;1;1;2; ;2; ;2; ;2; ;2; ;2; ;2;2; ;2; ;2;0521;553,499190892049;050650901401;050650901401021
2;50650; 50650901401;4;1;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;2; ;2; ;2;0521;372,838473862415;050650901401;050650901401041
2;50650; 50650901401;6;1;1;1;2; ;2; ;1;1;1;1;2; ;2; ;1;1;1;1;2; ;2; ;2;2; ;2; ;1;0521;606,238173991433;050650901401;050650901401061
2;50650; 50650901401;8;1;2; ;2; ;2; ;1;1;2; ;2; ;2; ;1;1;2; ;2; ;2; ;2;2; ;2; ;2;0521;372,838473862415;050650901401;050650901401081
2;50650; 50650901401;12;1;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;2; ;2; ;2;0521;372,838473862415;050650901401;050650901401121
2;50650; 50650901401;14;1;2; ;2; ;2; ;2; ;1;1;2; ;2; ;2; ;2; ;2; ;2; ;2;2; ;2; ;2;0521;378,419444143822;050650901401;050650901401141
2;50653; 50653900701;2;1;2; ;1;1;2; ;1;2;2; ;2; ;2; ;1;1;2; ;2; ;2; ;2;2; ;2; ;2;0521;460,565173594748;050653900701;050653900701021
2;50653; 50653900701;6;1;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;2; ;2; ;2;0521;460,565173594748;050653900701;050653900701061
2;50653; 50653900701;8;1;2; ;2; ;2; ;1;2;2; ;2; ;2; ;1;1;2; ;2; ;2; ;2;2; ;2; ;2;0521;460,565173594748;050653900701;050653900701081
2;50653; 50653900701;10;1;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ;2;2; ;2; ;2;0521;460,565173594748;050653900701;050653900701101
